p_code,title,uri,apply_start,apply_end,start_age,end_age,contents,application_target,dor,si,crawling_date,expiration_flag
4915,제24기 미래에셋 해외교환 장학생 선발,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4915,2019-04-15 14:00:00,2019-04-22 17:00:00,,,홈페이지접수,"- 대한민국 국적으로 4년제 국내 정규대학에 재학중인 학부생- 2019년 가을학기 교환학생 파견을 재학 중 최초로 획득(또는 획득예정)하여, 파견기간동안 모교 재학 상태를 유지하며, 파견교에서 이수한 학기와 학점을 모교에서 인정받을 수 있는 자- 성적(동시충족) : 직전학기와 총평점에 모두 3.3/4.5만점(3.1/4.3만점) 이상인 자- 경제적여건 : 2019-1학기 학적(재학/휴학)상태에 따라 지정학기의 한국장학재단 소득분위 '기초~8분위 이내'인 자 ※ (재학)2019-1학기 또는 2018-2학기(휴학) 2019-1학기 또는 2018-2학기 또는 휴학 전 마지막 정규학기",전국,전체,2019-11-20 14:30:13,1
4916,2019 경기소상공인 통합교육지원 - 전문기술교육,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4916,,,,,"우편, 방문, 이메일, FAX 접수","사업자등록증, 소상공인확인증 제출 가능한 경기도내 소상공인 ",경기,전체,2019-11-20 14:30:13,2
4917,[부천시]  벼락 맞은 정장(면접정장 무료대여),https://www.jobaba.net/sprtPlcy/info/view.do?seq=4917,2019-04-22 00:00:00,2019-12-31 00:00:00,18.0,39.0,방문신청,- 부천시 주민등록 만 18세 ~ 만 39세 구직청년(고교졸업예정자 포함) ※ 신청일 현재 주민등록상 부천 구직 청년(1980.1.1 ~ 2001.12.31. 출생자),경기,부천시,2019-11-20 14:30:13,0
4920,[수원시] 2019년 일반택시 장기무사고 근속자 융자지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4920,2019-05-01 00:00:00,2019-05-10 00:00:00,,,방문접수,15년 이상 일반택시 무사고 근속자,경기,수원시,2019-11-20 14:30:13,1
4923,경기도 취약 소상공인 자금(舊굿모닝론),https://www.jobaba.net/sprtPlcy/info/view.do?seq=4923,,,20.0,,"방문접수, 온라인접수","- 아래 요건을 모두 충족하는 소상공인 (법인제외) ① 사업장 소재지가 경기도인 자 ② 접수일 현재 대표자가 만20세 이상인 자 ③ 교육이수(온라인 포함 6시간 이상) 요건을 충족하는 자 ④ 금융소외자(저소득,저신용자) 또는 사회적 약자   ※ 금융소외자 : 연소득이 44백만원 이하이면서 신용 6등급 이하   ※ 사회적약자 : 50대 가장(은퇴자, 실직자), 장애인, 다문화가정, 한부모가정, 다둥이가정, 북한이탈주민, 기초생활수급자, 차상위계층 ⑤ 특별지원자금 대상자 : 상기 요건을 모두 충족하며 경기도내 시군추천 소상공인특례보증 담당공무원이 추천한 자로, 내부 평가위원회 심의를 통과한 자",경기,전체,2019-11-20 14:30:13,2
4925,경기도 저소득층 전세금 대출보증 및 이자 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4925,2019-05-13 00:00:00,2019-06-12 00:00:00,,,방문접수,"저소득, 낮은 신용으로 인해 금융권 전세금 대출이 어려운 가구※ 기초생활수급자, 비주택(고시원, 비닐하우스 등) 거주민, 차상위계층, 중증장애인, 소년소녀가정, 복지시설 퇴소자, 다문화가정, 영구임대주택 입주자 등 (실직자, 주부 등 무소득자도 가능)",경기,전체,2019-11-20 14:30:13,1
4930,[용인시] 용인지역명소 활성화 추진단 참여 청년 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4930,2019-04-18 00:00:00,,,39.0,기업에 신청방법 문의 후 직접 신청,만39세 이하 관내거주 미취업자,경기,용인시,2019-11-20 14:30:13,0
4931,2019 가족친화인증제도,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4931,2019-04-12 00:00:00,2019-06-28 00:00:00,,,"가족친화지원사업 홈페이지(www.ffsb.kr) → 가족친화인증 → 가족친화인증신청 → 홈페이지 입력 및 증빙서류 업로드(신청서 및 사업자 등록증 및 홈페이지 직접 입력(운영체제개요, 운영실적 등, 기업(관)회원으로 회원가입 후 신청 가능)","가족친화제도를 모범적으로 운영하는 기업, 공공기관 등",전국,전체,2019-11-20 14:30:13,1
4934,부천 소공인의 안전을 위한 <스마트 공장 준비 지원사업> 신청 안내,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4934,2019-03-22 00:00:00,,,,신청서 작성후 이메일 제출,"부천시 집적지(신흥동, 도당동, 춘의동 등)의 전기 장비제조업에 해당하는 10인 미만의 소공인(업종코드 C26, C28)",경기,부천시,2019-11-20 14:30:13,0
4936,"만 65세이상의 행복, 기초연금",https://www.jobaba.net/sprtPlcy/info/view.do?seq=4936,2019-04-01 00:00:00,2019-12-31 00:00:00,65.0,,"- 주소지 관할 동 주민센터(읍·면사무소) 또는 가까운 국민연금공단 지사(상담센터) 방문 신청- 거동, 교통편이 불편한 경우 1355(국민연금공단)을 통해 찾아뵙는 서비스 신청",만 65세 이상 어르신 중 소득하위 70%,전국,전체,2019-11-20 14:30:13,0
4939,[부천시] 2019년 2차 희망키움통장Ⅱ 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4939,2019-05-01 00:00:00,2019-05-15 00:00:00,,,거주지 관할 행정동(주민센터 및 행정복지센터) 신청접수,소득인정액이 기준 중위소득 50%이하인 주거·교육급여 수급가구 및 기타 차상위 계층으로서 현재 근로활동을 하고 있는 가구,경기,부천시,2019-11-20 14:30:13,1
4943,[오산시] 2019년 신장동 거주 오산대학교 재학생 장학생 선발 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4943,2019-04-25 09:00:00,2019-05-03 18:00:00,,,신장동 행정복지센터 방문 접수,- 2017년 1월 1일 이전부터 현재까지 오산시 신장동에 주민등록이 되어 있는 자- 재학생은 전년도 2학기 성적이 평점 2.5(c+)이상인 자- 신입생은 입학성적이 전공과 학과생 중 1/2이상인 자,경기,오산시,2019-11-20 14:30:13,1
4947,일ㆍ육아에 지친 워킹맘을 위한 워킹맘 정보창고,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4947,,,,,전화 및 카페를 통한 신청,경기도 내 워킹맘,전국,전체,2019-11-20 14:30:13,2
4948,2019 판교테크노밸리 임대보증금 지원사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4948,2019-03-18 00:00:00,,,,우편 또는 방문접수 : 이메일(simon9010@gbsa.or.kr) 신청 후 신청서 및 첨부(증빙)서류 제출,제 1·2 판교테크노밸리에 입주한 중소·중견기업 임직원,전국,전체,2019-11-20 14:30:13,0
4950,[남양주시] 2019년 상반기 남양주시 장학생 선발,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4950,2019-04-26 09:00:00,2019-05-10 18:00:00,,,"방문접수,우편접수","공고일 현재 남양주시에 1년 이상 주민등록상 주소를 두고 계속 거주하는 대학생(대학원, 사이버대학, 평생교육원 학점은행 등 제외)으로 각 분야별 요건을 충족하는 사람",경기,남양주시,2019-11-20 14:30:13,1
4954,근로장려금ㆍ자녀장려금,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4954,2019-05-01 06:00:00,2019-05-31 23:00:00,,,"전화접수, 방문접수, 우편접수, 온라인접수","- 2018.12.31 현재 대한민국 국적을 가진 자 (외국인중에 대한민국 국적을 가진 자와 혼인한자, 대한민국 국적의 부양자녀가 있는 자 포함) 일 것- 2018년 중 다른 거주자의 부양자녀가 아닐 것- 거주자 (배우자 포함) 가 전문직 사업을 영위하고 있는 자가 아닐 것",전국,전체,2019-11-20 14:30:13,1
4955,[안산시] 2019 일반택시 장기무사고 근속자 융자지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4955,2019-05-01 09:00:00,2019-05-15 18:00:00,,,"본인 방문접수(신분증 지참, 접수처 : 안산시 단원구 중앙대로 839(고잔동) 환경교통국 3층 대중교통과)",15년 이상의 안산시 일반(법인)택시 무사고 운전경력자이며 신청자격을 충족하는 자,경기,안산시,2019-11-20 14:30:13,1
4956,[안성시] 2019년 2차 희망키움통장(Ⅱ) 신규 가구 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4956,2019-05-01 09:00:00,2019-05-15 18:00:00,,,주소지 읍·면·동 주민센터 방문접수,희망키움통장Ⅱ 가입을 위해서는 아래의 조건이 모두 충족되어야 합니다.- 주거․교육급여 수급 가구 및 차상위 계층 가구- 가구 전체의 소득인정액이 기준 중위소득 50% 이하인 가구- 가입일 현재 근로활동을 하고 있는 가구,경기,안성시,2019-11-20 14:30:13,1
4963,2019 미주개발은행(DB) ICT인재 채용,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4963,2019-04-29 00:00:00,2019-05-31 00:00:00,,37.0,온라인 접수,만 37세 이하의 관련 분야 학사 및 3년 경력 보유자,전국,전체,2019-11-20 14:30:13,1
4965,2019년 관광계열 G-Friends 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4965,2019-05-01 00:00:00,2019-05-28 18:00:00,,,온라인접수,국내 관광계열 대학(원)에 재학중인 대한민국 국적 학생,전국,전체,2019-11-20 14:30:13,1
4967,2019년도 제1차 스케일업 금융 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4967,2019-05-02 00:00:00,,,,온라인접수,신용평가사 회사채 발행 신용등급 B 이상인 기업,전국,전체,2019-11-20 14:30:13,0
4973,부천 소공인 [국내외 판로 지원사업] 신청안내,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4973,,,,,이메일 신청(sogongcenter_bc@naver.com),"부천시 집적지(신흥동, 도당동, 춘의동 등)의 전기 장비제조업에 해당하는 10인 미만의 소공인(업종코드 C26, C28)",경기,부천시,2019-11-20 14:30:13,2
4976,[김포시] 2019년 신중년 경력활용 지역서비스 일자리사업 지역기업 멘토단 참여자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4976,2019-05-16 09:00:00,2019-05-24 18:00:00,50.0,,"방문, 이메일 접수","- 만 50세 이상의 퇴직 전문인력 - 다음 각 호의 요건을 1개 이상 갖춘 자 ① 국가기술자격증, 국가전문자격증, 국가공인민간자격증 소지자 ② 기타 민간자격증 소지자로 1년 이상의 경력자 (경력증명서 필수) ③ 직무분야 관련 업무 3년 이상의 경력자 (경력증명서 필수)",경기,김포시,2019-11-20 14:30:13,1
4980,[의정부시] 2019 뉴-스타트 4050 재취업지원사업 참여자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4980,2019-05-07 00:00:00,2019-05-31 00:00:00,40.0,59.0,방문접수,공고일 현재 주민등록상 의정부시 거주 40세 이상 59세 이하 재취업 또는 이직희망자 중①고용보험 미가입자이거나  ②2019년 근로장려금 수령 대상자 중 세대주(5명 이내),경기,의정부시,2019-11-20 14:30:13,1
4981,코레일 횟수차감형 할인카드 - KTX N카드,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4981,,,,,온라인접수,KTX 이용 고객 누구나,전국,전체,2019-11-20 14:30:13,2
4982,[평택시] 2019년 여성친화 환경개선 사업 지원업체 모집 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4982,2019-05-10 00:00:00,2019-05-24 00:00:00,,,"방문 또는 이메일 (pkhnbe@pyeongtaek.go.kr), 팩스(031-8024-7439)","평택새일센터를 통해 취업한 여성이 근무하고 있는 업체로 최근 1년간 2명 이상, 최근 2년간 3명 이상인 기업",경기,평택시,2019-11-20 14:30:13,1
4983,스포츠산업 구인구직 매칭서비스 - JOB SPOIS,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4983,,,,,홈페이지 활용,국내 스포츠전문인,전국,전체,2019-11-20 14:30:13,2
4984,[성남시] 2019년 전세임대사업(무한감동 해피하우스) 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4984,2019-06-03 00:00:00,2019-06-10 00:00:00,,,방문접수,"- 입주자 모집 공고일 현재 성남시 1년 이상 계속 거주자로 국민기초생활보장법 규정에 의한 기초생활보장수급자 또는 차상위계층(기준 중위 소득 50%이하에 속하는 세대)으로 보호 중인 무주택세대로서,- 월세(신청일 현재 6개월 이상 거주자)나 무료임대 거주자(단, 영구임대아파트, 전세임대, 매입임대 기 수혜자 제외)",경기,성남시,2019-11-20 14:30:13,1
4987,문턱 없는 경기관광도시 조성 지원 - 경기여행누림,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4987,2019-06-10 00:00:00,2019-12-31 00:00:00,,,"홈페이지 및 전자우편, 팩스, 방문접수","도내 등록 장애인 및 동반자, 장애인복지시설(단체)",경기,전체,2019-11-20 14:30:13,0
4988,2019년 기업으로 찾아가는 직장부모 멘토링 프로그램,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4988,2019-05-07 00:00:00,2019-05-27 00:00:00,,,온라인접수,- 경기도내 기업 15개사(여성근로자 고용 기업)- 일생활균형과 근로자 삶의 행복도를 향상시키기 원하는 여성근로자를 고용 중인 경기도 소재 기업,전국,전체,2019-11-20 14:30:13,1
4991,[평택시] 취업여성 수납정리 서비스 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4991,2019-05-10 00:00:00,,,,"전화접수, 방문접수","평택여성새일센터를 통해 취업한 여성(가정주부에 한함) ※ 다문화 가정, 한부모 가정등 취약계층 우선",경기,평택시,2019-11-20 14:30:13,0
4994,여주대 기숙사형 청년주택의 입주 대학생을 모집합니다.,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4994,2019-05-15 00:00:00,,19.0,,"입주신청서류를 아래 상세내용 및 블로그를 참고하시어, 등기로 제출하여 주세요!","- 여주대 재학생 중 만 19세 이상 (필수)- 거주 기간 동안 공동체 활성화를 위해, 다양한 청년활동을 기획하고 참여할 수 있는 청년",경기,여주시,2019-11-20 14:30:13,0
4996,[안양시] 2019년 안양시 (예비) 신혼부부 주택매입·전세자금 대출이자 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4996,2019-07-03 00:00:00,2019-07-22 00:00:00,,,온라인접수,"- 부부 모두 안양시에 주소지를 둔 세대 또는 1개월 이내 전입예정인 자- 혼인신고일이 5년 이내인 신혼부부(2014년 7월 1일 이후 혼인신고자 또는 3개월이내 혼인신고 예정인 예비신혼부부 포함)- 소득기준 : 부부합산 연소득 8천만원 이하인자(과세대상 급여액 합산)- 주택기준 : 세대구성원 전원 무주택자 또는 관내 1주택 소유 (예비)신혼부부- 금융권(제1,2 금융권)에서 주택 매입·전세자금 대출을 받은 자로, 전세자금대출 용도에 「주택」, 「임차」, 「전세」등으로 명기된 경우",경기,안양시,2019-11-20 14:30:13,1
4997,[부천시] 2019년도 일반택시 장기무사고 근속자 융자지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4997,2019-06-03 00:00:00,2019-06-11 00:00:00,,70.0,방문접수,"공고일 현재 부천시에 주민등록이 되어 있고, 부천시 소재 일반택시 회사 재직 중이며, 부천시 소재 일반택시회사에서 15년 이상의 무사고 운전경력을 갖춘 자(만 70세 이하의 자에 한함)",경기,부천시,2019-11-20 14:30:13,1
5000,[과천시] 여성 상담 및 무료법률 서비스,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5000,2019-02-01 00:00:00,2019-12-13 00:00:00,,,"방문, 전화 접수",과천여성 및 관내 직장여성,경기,과천시,2019-11-20 14:30:13,0
5001,임신기 근로시간 단축제도,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5001,,,,,방문접수,임신기 시간선택제·근로시간 단축을 활용해 재정지원을 받으려는 사업주,전국,전체,2019-11-20 14:30:13,2
5005,행복카셰어,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5005,,,,,홈페이지 접수,"기초수급자, 차상위계층, 다문화가족, 한부모가족, 북한이탈주민, 다자녀가족",전국,전체,2019-11-20 14:30:13,2
5011,[포천시] 2019년 노인일자리 및 사회활동 지원사업 수행기관(추가) 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5011,2019-06-03 09:00:00,2019-06-04 18:00:00,,,직접방문 접수(우편·택배 접수 불가),"- 공고일 현재 포천시내 주사무소나 주소를 두고 있는 중앙정부 및 지방자치단체에 등록된 비영리단체 또는 기관, 사회적경제조직(사회적기업)- 공고일 현재 4대 사회보험의 적용을 받는 기관으로 한정",경기,포천시,2019-11-20 14:30:13,1
5012,KTX 최대 40% 할인 - 청소년 드림·힘내라 청춘,https://www.jobaba.net/sprtPlcy/info/view.do?seq=5012,,,25.0,24.0,코레일 앱 또는 레츠코레일 홈페이지에서 예매,- 코레일 멤버십 회원 중 나이 조건에 해당하는 청년 누구나(사전 인증 필수)- 청소년 드림 : 만 24세 이하- 힘내라 청춘 : 만 25~33세,전국,전체,2019-11-20 14:30:13,2
